x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.19,2013-12-19 00:00:00,ON,2013,12,19,-0.1,,-2.7,,2.6,,,M,,M,,M,,,0,,0,,0,,18.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.20,2013-12-20 00:00:00,ON,2013,12,20,1.8,,0,,3.6,,,M,,M,,M,,,0,,0,,0,,16.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.21,2013-12-21 00:00:00,ON,2013,12,21,2.5,,-0.2,,5.1,,,M,,M,,M,,,0,,0,,0,,15.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.22,2013-12-22 00:00:00,ON,2013,12,22,1.6,,-0.8,,4,,,M,,M,,M,,,0,,0,,0,,16.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.23,2013-12-23 00:00:00,ON,2013,12,23,-2.5,,-5.9,,1,,,M,,M,,M,,,0,,0,,0,,20.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.24,2013-12-24 00:00:00,ON,2013,12,24,-9.7,,-13.4,,-5.9,,,M,,M,,M,,,0,,0,,0,,27.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.25,2013-12-25 00:00:00,ON,2013,12,25,-11.4,,-18,,-4.8,,,M,,M,,M,,,0,,0,,0,,29.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.26,2013-12-26 00:00:00,ON,2013,12,26,-6.5,,-10.1,,-2.8,,,M,,M,,M,,,0,,0,,0,,24.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.27,2013-12-27 00:00:00,ON,2013,12,27,-2.1,,-6.1,,2,,,M,,M,,M,,,0,,0,,0,,20.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.28,2013-12-28 00:00:00,ON,2013,12,28,2.8,,1.3,,4.2,,,M,,M,,M,,,0,,0,,0,,15.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.29,2013-12-29 00:00:00,ON,2013,12,29,-1.6,,-7,,3.8,,,M,,M,,M,,,0,,0,,0,,19.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.30,2013-12-30 00:00:00,ON,2013,12,30,-8.9,,-10.7,,-7,,,M,,M,,M,,,0,,0,,0,,26.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2013.12.31,2013-12-31 00:00:00,ON,2013,12,31,-9.4,,-10.8,,-7.9,,,M,,M,,M,,,0,,0,,0,,27.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.1,2014-01-01 00:00:00,ON,2014,1,1,-11.6,,-14.4,,-8.8,,,M,,M,,M,,,0,,0,,0,,29.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.2,2014-01-02 00:00:00,ON,2014,1,2,-16.2,,-18.1,,-14.2,,,M,,M,,M,,,0,,0,,0,,34.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.3,2014-01-03 00:00:00,ON,2014,1,3,-15.5,,-22.2,,-8.7,,,M,,M,,M,,,0,,0,,0,,33.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.4,2014-01-04 00:00:00,ON,2014,1,4,-5.2,,-8.7,,-1.7,,,M,,M,,M,,,0,,0,,0,,23.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.5,2014-01-05 00:00:00,ON,2014,1,5,-2,,-3.3,,-0.6,,,M,,M,,M,,,0,,0,,0,,20,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.6,2014-01-06 00:00:00,ON,2014,1,6,-14,,-25.2,,-2.8,,,M,,M,,M,,,0,,0,,0,,32,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.7,2014-01-07 00:00:00,ON,2014,1,7,-22.1,,-26.1,,-18,,,M,,M,,M,,,0,,0,,0,,40.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.8,2014-01-08 00:00:00,ON,2014,1,8,-13.8,,-18.1,,-9.4,,,M,,M,,M,,,0,,0,,0,,31.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.9,2014-01-09 00:00:00,ON,2014,1,9,-12.9,,-19.7,,-6,,,M,,M,,M,,,0,,0,,0,,30.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.10,2014-01-10 00:00:00,ON,2014,1,10,-1.5,,-5.9,,2.9,,,M,,M,,M,,,0,,0,,0,,19.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.11,2014-01-11 00:00:00,ON,2014,1,11,2.8,,-0.1,,5.7,,,M,,M,,M,,,0,,0,,0,,15.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.12,2014-01-12 00:00:00,ON,2014,1,12,0.7,,-0.6,,1.9,,,M,,M,,M,,,0,,0,,0,,17.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.13,2014-01-13 00:00:00,ON,2014,1,13,2.9,,0.4,,5.4,,,M,,M,,M,,,0,,0,,0,,15.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.14,2014-01-14 00:00:00,ON,2014,1,14,0.6,,-2.3,,3.5,,,M,,M,,M,,,0,,0,,0,,17.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.15,2014-01-15 00:00:00,ON,2014,1,15,-2.5,,-5.7,,0.7,,,M,,M,,M,,,0,,0,,0,,20.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.16,2014-01-16 00:00:00,ON,2014,1,16,-6,,-8.7,,-3.3,,,M,,M,,M,,,0,,0,,0,,24,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.17,2014-01-17 00:00:00,ON,2014,1,17,-2.7,,-5.7,,0.4,,,M,,M,,M,,,0,,0,,0,,20.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.18,2014-01-18 00:00:00,ON,2014,1,18,-8.9,,-12.1,,-5.7,,,M,,M,,M,,,0,,0,,0,,26.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.19,2014-01-19 00:00:00,ON,2014,1,19,-6.9,,-10.7,,-3,,,M,,M,,M,,,0,,0,,0,,24.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.20,2014-01-20 00:00:00,ON,2014,1,20,-8.1,,-13.5,,-2.7,,,M,,M,,M,,,0,,0,,0,,26.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.21,2014-01-21 00:00:00,ON,2014,1,21,-18.5,,-23.5,,-13.5,,,M,,M,,M,,,0,,0,,0,,36.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.22,2014-01-22 00:00:00,ON,2014,1,22,-19.5,,-24.9,,-14,,,M,,M,,M,,,0,,0,,0,,37.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.23,2014-01-23 00:00:00,ON,2014,1,23,-15.5,,-19.3,,-11.7,,,M,,M,,M,,,0,,0,,0,,33.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.24,2014-01-24 00:00:00,ON,2014,1,24,-14.5,,-19.6,,-9.3,,,M,,M,,M,,,0,,0,,0,,32.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.25,2014-01-25 00:00:00,ON,2014,1,25,-10.4,,-15.9,,-4.8,,,M,,M,,M,,,0,,0,,0,,28.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.26,2014-01-26 00:00:00,ON,2014,1,26,-11.9,,-19.2,,-4.5,,,M,,M,,M,,,0,,0,,0,,29.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.27,2014-01-27 00:00:00,ON,2014,1,27,-12.4,,-20,,-4.8,,,M,,M,,M,,,0,,0,,0,,30.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.28,2014-01-28 00:00:00,ON,2014,1,28,-18.4,,-22.4,,-14.4,,,M,,M,,M,,,0,,0,,0,,36.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.29,2014-01-29 00:00:00,ON,2014,1,29,-16.3,,-20.8,,-11.7,,,M,,M,,M,,,0,,0,,0,,34.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.30,2014-01-30 00:00:00,ON,2014,1,30,-10.8,,-17.7,,-3.9,,,M,,M,,M,,,0,,0,,0,,28.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.1.31,2014-01-31 00:00:00,ON,2014,1,31,-3,,-5.8,,-0.2,,,M,,M,,M,,,0,,0,,0,,21,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.1,2014-02-01 00:00:00,ON,2014,2,1,-1.4,,-3.6,,0.9,,,M,,M,,M,,,0,,0,,0,,19.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.2,2014-02-02 00:00:00,ON,2014,2,2,-6.7,,-11.8,,-1.6,,,M,,M,,M,,,0,,0,,0,,24.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.3,2014-02-03 00:00:00,ON,2014,2,3,-14.3,,-21.1,,-7.4,,,M,,M,,M,,,0,,0,,0,,32.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.4,2014-02-04 00:00:00,ON,2014,2,4,-14.4,,-22.1,,-6.6,,,M,,M,,M,,,0,,0,,0,,32.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.5,2014-02-05 00:00:00,ON,2014,2,5,-13.2,,-19.9,,-6.5,,,M,,M,,M,,,0,,0,,0,,31.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.6,2014-02-06 00:00:00,ON,2014,2,6,-11.8,,-15.2,,-8.3,,,M,,M,,M,,,0,,0,,0,,29.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.7,2014-02-07 00:00:00,ON,2014,2,7,-16.1,,-19.4,,-12.7,,,M,,M,,M,,,0,,0,,0,,34.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.8,2014-02-08 00:00:00,ON,2014,2,8,-15.9,,-21.1,,-10.6,,,M,,M,,M,,,0,,0,,0,,33.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.9,2014-02-09 00:00:00,ON,2014,2,9,-13.1,,-18.2,,-8,,,M,,M,,M,,,0,,0,,0,,31.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.10,2014-02-10 00:00:00,ON,2014,2,10,-14,,-18.4,,-9.6,,,M,,M,,M,,,0,,0,,0,,32,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.11,2014-02-11 00:00:00,ON,2014,2,11,-18.6,,-25.4,,-11.8,,,M,,M,,M,,,0,,0,,0,,36.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.12,2014-02-12 00:00:00,ON,2014,2,12,-18,,-27.3,,-8.7,,,M,,M,,M,,,0,,0,,0,,36,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.13,2014-02-13 00:00:00,ON,2014,2,13,-11.3,,-18.9,,-3.6,,,M,,M,,M,,,0,,0,,0,,29.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.14,2014-02-14 00:00:00,ON,2014,2,14,-4.8,,-6.5,,-3,,,M,,M,,M,,,0,,0,,0,,22.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.15,2014-02-15 00:00:00,ON,2014,2,15,-12.5,,-19.1,,-5.9,,,M,,M,,M,,,0,,0,,0,,30.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.16,2014-02-16 00:00:00,ON,2014,2,16,-14.5,,-21.8,,-7.1,,,M,,M,,M,,,0,,0,,0,,32.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.17,2014-02-17 00:00:00,ON,2014,2,17,-16.6,,-28.3,,-4.8,,,M,,M,,M,,,0,,0,,0,,34.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.18,2014-02-18 00:00:00,ON,2014,2,18,-3.6,,-7.2,,0.1,,,M,,M,,M,,,0,,0,,0,,21.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.19,2014-02-19 00:00:00,ON,2014,2,19,-1.7,,-6,,2.6,,,M,,M,,M,,,0,,0,,0,,19.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.20,2014-02-20 00:00:00,ON,2014,2,20,-3.3,,-8.1,,1.6,,,M,,M,,M,,,0,,0,,0,,21.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.21,2014-02-21 00:00:00,ON,2014,2,21,2,,-1.4,,5.3,,,M,,M,,M,,,0,,0,,0,,16,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.22,2014-02-22 00:00:00,ON,2014,2,22,0.1,,-1.8,,1.9,,,M,,M,,M,,,0,,0,,0,,17.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.23,2014-02-23 00:00:00,ON,2014,2,23,-4.5,,-7.2,,-1.8,,,M,,M,,M,,,0,,0,,0,,22.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.24,2014-02-24 00:00:00,ON,2014,2,24,-8.5,,-9.9,,-7.1,,,M,,M,,M,,,0,,0,,0,,26.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.25,2014-02-25 00:00:00,ON,2014,2,25,-10,,-12.4,,-7.6,,,M,,M,,M,,,0,,0,,0,,28,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.26,2014-02-26 00:00:00,ON,2014,2,26,-14,,-16.6,,-11.4,,,M,,M,,M,,,0,,0,,0,,32,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.27,2014-02-27 00:00:00,ON,2014,2,27,-16.3,,-20.9,,-11.6,,,M,,M,,M,,,0,,0,,0,,34.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.2.28,2014-02-28 00:00:00,ON,2014,2,28,-19.7,,-26.8,,-12.5,,,M,,M,,M,,,0,,0,,0,,37.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.1,2014-03-01 00:00:00,ON,2014,3,1,-8.3,,-12.9,,-3.7,,,M,,M,,M,,,0,,0,,0,,26.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.2,2014-03-02 00:00:00,ON,2014,3,2,-16.7,,-20.7,,-12.6,,,M,,M,,M,,,0,,0,,0,,34.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.3,2014-03-03 00:00:00,ON,2014,3,3,-19.9,,-24.5,,-15.2,,,M,,M,,M,,,0,,0,,0,,37.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.4,2014-03-04 00:00:00,ON,2014,3,4,-16.4,,-24,,-8.7,,,M,,M,,M,,,0,,0,,0,,34.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.5,2014-03-05 00:00:00,ON,2014,3,5,-11.5,,-16.3,,-6.7,,,M,,M,,M,,,0,,0,,0,,29.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.6,2014-03-06 00:00:00,ON,2014,3,6,-10.6,,-16,,-5.2,,,M,,M,,M,,,0,,0,,0,,28.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.7,2014-03-07 00:00:00,ON,2014,3,7,-4.3,,-12.1,,3.6,,,M,,M,,M,,,0,,0,,0,,22.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.8,2014-03-08 00:00:00,ON,2014,3,8,-5.4,,-10.5,,-0.2,,,M,,M,,M,,,0,,0,,0,,23.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.9,2014-03-09 00:00:00,ON,2014,3,9,-5.6,,-11.7,,0.6,,,M,,M,,M,,,0,,0,,0,,23.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.10,2014-03-10 00:00:00,ON,2014,3,10,3,,0.3,,5.6,,,M,,M,,M,,,0,,0,,0,,15,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.11,2014-03-11 00:00:00,ON,2014,3,11,4.8,,0.6,,9,,,M,,M,,M,,,0,,0,,0,,13.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.12,2014-03-12 00:00:00,ON,2014,3,12,-7.3,,-15.8,,1.3,,,M,,M,,M,,,0,,0,,0,,25.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.13,2014-03-13 00:00:00,ON,2014,3,13,-11.9,,-18.5,,-5.2,,,M,,M,,M,,,0,,0,,0,,29.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.14,2014-03-14 00:00:00,ON,2014,3,14,1.6,,-5.2,,8.4,,,M,,M,,M,,,0,,0,,0,,16.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.15,2014-03-15 00:00:00,ON,2014,3,15,-2.6,,-8.9,,3.8,,,M,,M,,M,,,0,,0,,0,,20.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.16,2014-03-16 00:00:00,ON,2014,3,16,-12.1,,-15.3,,-8.9,,,M,,M,,M,,,0,,0,,0,,30.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.17,2014-03-17 00:00:00,ON,2014,3,17,-10.1,,-16.4,,-3.8,,,M,,M,,M,,,0,,0,,0,,28.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.18,2014-03-18 00:00:00,ON,2014,3,18,-1.4,,-6.5,,3.7,,,M,,M,,M,,,0,,0,,0,,19.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.19,2014-03-19 00:00:00,ON,2014,3,19,2.5,,-0.8,,5.7,,,M,,M,,M,,,0,,0,,0,,15.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.20,2014-03-20 00:00:00,ON,2014,3,20,-0.8,,-2.5,,1,,,M,,M,,M,,,0,,0,,0,,18.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.21,2014-03-21 00:00:00,ON,2014,3,21,-2.5,,-7.6,,2.6,,,M,,M,,M,,,0,,0,,0,,20.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.22,2014-03-22 00:00:00,ON,2014,3,22,-3.3,,-7.7,,1.1,,,M,,M,,M,,,0,,0,,0,,21.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.23,2014-03-23 00:00:00,ON,2014,3,23,-9.3,,-12.1,,-6.4,,,M,,M,,M,,,0,,0,,0,,27.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.24,2014-03-24 00:00:00,ON,2014,3,24,-7.5,,-11.9,,-3,,,M,,M,,M,,,0,,0,,0,,25.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.25,2014-03-25 00:00:00,ON,2014,3,25,-7.4,,-12.3,,-2.5,,,M,,M,,M,,,0,,0,,0,,25.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.26,2014-03-26 00:00:00,ON,2014,3,26,-10.7,,-14.6,,-6.7,,,M,,M,,M,,,0,,0,,0,,28.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.27,2014-03-27 00:00:00,ON,2014,3,27,-2.2,,-7.9,,3.5,,,M,,M,,M,,,0,,0,,0,,20.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.28,2014-03-28 00:00:00,ON,2014,3,28,4.3,,-0.2,,8.7,,,M,,M,,M,,,0,,0,,0,,13.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.29,2014-03-29 00:00:00,ON,2014,3,29,0.4,,-0.9,,1.6,,,M,,M,,M,,,0,,0,,0,,17.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.30,2014-03-30 00:00:00,ON,2014,3,30,0.1,,-3.7,,3.9,,,M,,M,,M,,,0,,0,,0,,17.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.3.31,2014-03-31 00:00:00,ON,2014,3,31,3.1,,-4.6,,10.7,,,M,,M,,M,,,0,,0,,0,,14.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.1,2014-04-01 00:00:00,ON,2014,4,1,7.8,,0.1,,15.5,,,M,,M,,M,,,0,,0,,0,,10.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.2,2014-04-02 00:00:00,ON,2014,4,2,2,,-3.2,,7.2,,,M,,M,,M,,,0,,0,,0,,16,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.3,2014-04-03 00:00:00,ON,2014,4,3,-0.3,,-3.2,,2.7,,,M,,M,,M,,,0,,0,,0,,18.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.4,2014-04-04 00:00:00,ON,2014,4,4,4.7,,0.2,,9.1,,,M,,M,,M,,,0,,0,,0,,13.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.5,2014-04-05 00:00:00,ON,2014,4,5,0.2,,-3.3,,3.6,,,M,,M,,M,,,0,,0,,0,,17.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.6,2014-04-06 00:00:00,ON,2014,4,6,3.3,,-4.6,,11.1,,,M,,M,,M,,,0,,0,,0,,14.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.7,2014-04-07 00:00:00,ON,2014,4,7,5.7,,-0.3,,11.6,,,M,,M,,M,,,0,,0,,0,,12.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.8,2014-04-08 00:00:00,ON,2014,4,8,6,,0.6,,11.4,,,M,,M,,M,,,0,,0,,0,,12,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.9,2014-04-09 00:00:00,ON,2014,4,9,4.4,,-0.5,,9.3,,,M,,M,,M,,,0,,0,,0,,13.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.10,2014-04-10 00:00:00,ON,2014,4,10,10.2,,3.4,,17,,,M,,M,,M,,,0,,0,,0,,7.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.11,2014-04-11 00:00:00,ON,2014,4,11,7.5,,-0.5,,15.4,,,M,,M,,M,,,0,,0,,0,,10.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.12,2014-04-12 00:00:00,ON,2014,4,12,8.9,,0.2,,17.5,,,M,,M,,M,,,0,,0,,0,,9.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.13,2014-04-13 00:00:00,ON,2014,4,13,14.1,,6.2,,22,,,M,,M,,M,,,0,,0,,0,,3.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.14,2014-04-14 00:00:00,ON,2014,4,14,9.4,,-0.2,,18.9,,,M,,M,,M,,,0,,0,,0,,8.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.15,2014-04-15 00:00:00,ON,2014,4,15,-3.7,,-7.1,,-0.2,,,M,,M,,M,,,0,,0,,0,,21.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.16,2014-04-16 00:00:00,ON,2014,4,16,-2.2,,-7.8,,3.5,,,M,,M,,M,,,0,,0,,0,,20.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.17,2014-04-17 00:00:00,ON,2014,4,17,5.9,,-1.7,,13.4,,,M,,M,,M,,,0,,0,,0,,12.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.18,2014-04-18 00:00:00,ON,2014,4,18,6,,0.2,,11.7,,,M,,M,,M,,,0,,0,,0,,12,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.19,2014-04-19 00:00:00,ON,2014,4,19,5.8,,-1.6,,13.1,,,M,,M,,M,,,0,,0,,0,,12.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.20,2014-04-20 00:00:00,ON,2014,4,20,10.3,,1.1,,19.4,,,M,,M,,M,,,0,,0,,0,,7.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.21,2014-04-21 00:00:00,ON,2014,4,21,13.9,,3.9,,23.9,,,M,,M,,M,,,0,,0,,0,,4.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.22,2014-04-22 00:00:00,ON,2014,4,22,7.3,,1.7,,12.9,,,M,,M,,M,,,0,,0,,0,,10.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2014.4.23,2014-04-23 00:00:00,ON,2014,4,23,3.5,,-1.6,,8.5,,,M,,M,,M,,,0,,0,,0,,14.5,,,,,
